['ncslgr10a-002-04-dom-BOOK', 'Book', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10p-019-07-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10q-016-07-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10q-022-03-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10q-036-06-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-027-02-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-028-02-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-029-02-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-032-02-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-089-03-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-095-03-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-110-02-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-123-04-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-143-03-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-151-03-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-182-03-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-183-03-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-184-03-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-192-02-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10t-018-03-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10t-079-02-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10t-079-05-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10t-084-03-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10t-087-01-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10t-090-03-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip1-010-08-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip1-015-22-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip1-022-01-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip1-036-18-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip2-003-07-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip2-036-01-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip2-037-03-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip2-045-13-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['siblings-036-08-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['siblings-043-06-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['siblings-043-07-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['siblings-051-02-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['siblings-056-04-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['siblings-058-04-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['three pigs-018-03-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['whitewater-035-07-dom-NOT', 'Not', 'Face', 36, 324, 312, 30.000001907348633]
['accident-016-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['accident-026-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['accident-030-04-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['accident-031-09-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['accident-044-04-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['accident-051-06-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['accident-069-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ali-004-06-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ali-018-05-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ali-019-11-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ali-029-09-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['biker-011-06-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-006-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-012-07-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-047-04-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-057-07-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-063-07-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-064-08-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-069-15-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-079-06-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-081-06-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-082-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['dorm prank-037-04-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['dorm prank-044-10-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['dorm prank-053-08-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['DSP Dead Dog Story-040-04-dom-NOT', 'Not', 'Front', 36, 320, 240, 30.000001907348633]
['DSP Dead Dog Story-043-04-dom-NOT', 'Not', 'Front', 36, 320, 240, 30.000001907348633]
['DSP Dead Dog Story-043-08-dom-NOT', 'Not', 'Front', 36, 320, 240, 30.000001907348633]
['DSP Dead Dog Story-045-05-dom-NOT', 'Not', 'Front', 36, 320, 240, 30.000001907348633]
['football-013-16-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['football-018-01-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['football-047-01-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['football-061-07-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['lapd-025-04-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['lapd-038-05-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['lapd-095-05-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['lapd-108-07-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10a-033-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10a-048-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-006-07-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-007-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-008-05-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-014-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-015-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-015-08-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-018-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-037-06-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-044-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-045-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10c-003-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10c-015-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10c-031-06-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10c-032-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10c-033-05-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10c-039-05-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-003-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-005-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-012-05-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-013-07-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-014-09-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-021-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-024-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-032-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10f-032-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10f-048-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10l-040-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10l-046-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10l-047-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10l-048-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10l-049-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10l-053-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10l-059-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10l-070-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10l-071-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10l-072-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10p-019-07-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-016-07-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-022-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-036-06-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-027-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-028-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-029-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-032-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-089-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-095-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-110-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-123-04-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-143-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-151-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-182-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-183-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-184-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-192-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10t-018-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10t-079-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10t-079-05-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10t-084-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10t-087-01-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10t-090-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-010-08-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-015-22-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-022-01-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-036-18-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-003-07-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-036-01-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-037-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-045-13-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['siblings-036-08-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['siblings-043-06-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['siblings-043-07-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['siblings-051-02-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['siblings-056-04-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['siblings-058-04-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['three pigs-018-03-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-035-07-dom-NOT', 'Not', 'Front', 36, 324, 312, 30.000001907348633]
['ali-004-06-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ali-018-05-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ali-019-11-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ali-029-09-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-033-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-048-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-006-07-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-007-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-008-05-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-014-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-015-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-015-08-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-018-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-037-06-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-044-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-045-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-003-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-015-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-031-06-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-032-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-033-05-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-039-05-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-003-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-005-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-012-05-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-013-07-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-014-09-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-021-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-024-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-032-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-032-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-048-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-040-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-046-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-047-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-048-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-049-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-053-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-059-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-070-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-071-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-072-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-019-07-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-016-07-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-027-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-028-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-029-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-032-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-089-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-095-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-110-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-123-04-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-143-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-151-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-182-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-183-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-184-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-192-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10t-018-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10t-079-02-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10t-079-05-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10t-084-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10t-087-01-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10t-090-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-010-08-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-015-22-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-022-01-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-036-18-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-003-07-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-036-01-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-037-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-045-13-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['three pigs-018-03-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-035-07-dom-NOT', 'Not', 'Side', 36, 324, 312, 30.000001907348633]
['accident-001-03-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-002-02-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-006-02-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-007-02-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-007-05-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-008-01-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-014-04-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-018-02-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-019-10-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-021-01-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-021-11-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-031-10-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-032-08-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-033-11-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-035-01-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-037-01-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-038-01-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-038-05-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-042-01-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-050-05-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-054-05-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-055-03-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['accident-064-01-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-001-02-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-003-01-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-005-07-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-008-04-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-009-08-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-011-08-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-011-10-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-013-01-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-014-04-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-019-05-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-022-06-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-023-03-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-024-02-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-024-04-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-025-01-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-025-11-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-029-02-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-031-01-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-031-12-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-034-11-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['ali-036-06-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['biker-002-02-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['biker-002-05-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['biker-003-02-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['biker-003-08-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['biker-004-10-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['biker-005-03-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['biker-007-02-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['biker-012-02-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
['biker-016-01-dom-REALLY', 'Really', 'Face', 36, 324, 312, 30.000001907348633]
